name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;568;0;212;3077;1048;3077;1048;0
header;212;120;212;156;1820;156;1820;120
A;799;114;799;114;800;114;800;114
A;1010;183;1010;210;1032;210;1032;183
B;908;199;908;209;916;209;916;199
A;985;382;985;394;992;394;992;382
A;534;463;534;482;563;482;563;463
A;721;622;721;622;721;622;721;622
B;1015;852;1015;879;1033;879;1033;852
A;1003;940;1003;940;1003;940;1003;940
C;1010;1605;1010;1633;1032;1633;1032;1605
A;746;1719;746;1724;748;1724;748;1719
D;1012;2269;1012;2296;1033;2296;1033;2269
A;1011;2374;1011;2374;1012;2374;1012;2374
A;832;2445;832;2457;839;2457;839;2445
A;535;2699;535;2699;535;2699;535;2699
A;1038;2737;1038;2738;1040;2738;1040;2737
A;314;3006;314;3006;316;3006;316;3006
