name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;686;0;824;3077;1149;3077;1034;0
header;210;116;210;154;1829;154;1829;116
A;690;87;690;87;690;87;690;87
A;1010;177;1010;204;1029;204;1029;177
A;1041;1038;1041;1038;1041;1038;1041;1038
B;1005;1052;1005;1082;1028;1082;1028;1052
C;999;1723;999;1752;1020;1752;1020;1723
A;869;1731;869;1731;869;1731;869;1731
A;1040;1881;1040;1899;1049;1899;1049;1881
A;930;2117;930;2131;938;2131;938;2117
A;812;2190;812;2190;812;2190;812;2190
D;999;2412;999;2438;1020;2438;1020;2412
A;1021;2756;1021;2757;1022;2757;1022;2756
