name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;941;0;941;3071;1483;3071;1483;0
header;176;168;176;211;1789;211;1789;168
A;1202;96;1202;98;1204;98;1204;96
A;1436;139;1436;139;1439;139;1439;139
A;968;162;968;163;968;163;968;162
A;972;234;972;263;993;263;993;234
A;1382;365;1382;366;1382;366;1382;365
A;1286;562;1286;569;1292;569;1292;562
B;965;905;965;931;984;931;984;905
A;968;1167;968;1169;970;1169;970;1167
C;959;1562;959;1589;979;1589;979;1562
D;1237;1923;1237;1948;1267;1948;1267;1923
A;950;1928;950;1936;957;1936;957;1928
D;956;2239;956;2268;981;2268;981;2239
A;1200;2252;1200;2259;1206;2259;1206;2252
B;1273;2345;1273;2361;1282;2361;1282;2345
